sourceId,destinationId,rel
233850007,56819008,is-a
110426005,56208002,is-a
233869002,22653005,is-a
233873004,85898001,is-a
233883000,41739008,is-a
233916004,44808001,is-a
233917008,233916004,is-a
233917008,57809008,is-a
233928007,57809008,is-a
233935004,59282003,is-a
233962007,233961000,is-a
233964008,64586002,is-a
233981004,359557001,is-a
233983001,128609009,is-a
233988005,301432000,is-a
233994002,308546005,is-a
233996000,301899003,is-a
234002001,63043004,is-a
234016006,128402005,is-a
234019004,46956008,is-a
234024001,359557001,is-a
234049002,90507008,is-a
234052005,234050002,is-a
234072000,90507008,is-a
234078001,64583005,is-a
234088000,76616003,is-a
234102003,118654009,is-a
234118009,58729003,is-a
234122004,234119001,is-a
234171009,45007003,is-a
234191002,234190001,is-a
110469002,8889005,is-a
110470001,79733001,is-a
234215001,271983002,is-a
234319005,59300005,is-a
234347009,271737000,is-a
234349007,271737000,is-a
234401000,38292009,is-a
234409003,38292009,is-a
234414004,54097007,is-a
234422006,11164009,is-a
234422006,276263005,is-a
234427000,234414004,is-a
234428005,234414004,is-a
234452003,64779008,is-a
234454002,64779008,is-a
234455001,64779008,is-a
234456000,234455001,is-a
234462005,234455001,is-a
234466008,64779008,is-a
234469001,22716005,is-a
234470000,234469001,is-a
234472008,234470000,is-a
234474009,128099001,is-a
234478007,234469001,is-a
234479004,22716005,is-a
234482009,302215000,is-a
234495004,277791008,is-a
234539005,58606001,is-a
234573000,58606001,is-a
234574006,234573000,is-a
234631003,58606001,is-a
234641000,234631003,is-a
234689009,235494005,is-a
234890003,265330007,is-a
234936005,112879001,is-a
234937001,71735005,is-a
234937001,234936005,is-a
234947003,105995000,is-a
234972003,234947003,is-a
235026006,81546003,is-a
235053005,275393007,is-a
235053005,95880003,is-a
235054004,235053005,is-a
235055003,88594005,is-a
235068006,235053005,is-a
235068006,3218000,is-a
235110008,43144004,is-a
235112000,235110008,is-a
235120003,128233005,is-a
235340004,82035006,is-a
235340004,9121000,is-a
235388001,21371007,is-a
235419001,235418009,is-a
235420007,235419001,is-a
235469009,401004,is-a
235476004,118776007,is-a
235476004,29630005,is-a
235489005,59656001,is-a
235489005,235476004,is-a
235494005,128284006,is-a
235494005,128294001,is-a
235494005,75694006,is-a
235570008,265447007,is-a
235570008,240962009,is-a
235582004,235580007,is-a
235595009,29384001,is-a
235595009,37657006,is-a
235602008,235600000,is-a
235655002,4556007,is-a
235671002,29384001,is-a
235677003,33334006,is-a
235709008,52457000,is-a
235710003,119522002,is-a
235710003,85942002,is-a
235714007,235710003,is-a
235714007,43752006,is-a
235725003,32230006,is-a
235734008,38851006,is-a
235734008,119522002,is-a
235735009,235734008,is-a
235741002,56905009,is-a
235741002,125627008,is-a
235746007,64226004,is-a
235753003,64226004,is-a
235763006,3951002,is-a
235765004,64226004,is-a
235766003,119523007,is-a
235777009,38851006,is-a
235777009,119523007,is-a
235778004,235777009,is-a
235781009,38851006,is-a
235781009,57243009,is-a
235797004,302918009,is-a
235798009,262864009,is-a
235800002,125629006,is-a
235800002,235799001,is-a
235823004,81120009,is-a
235825006,235823004,is-a
235825006,197056004,is-a
235833007,77437008,is-a
235853006,128321003,is-a
235856003,76712006,is-a
235856003,118948005,is-a
235859005,235856003,is-a
235875008,41309000,is-a
235878005,235856003,is-a
235881000,41309000,is-a
235886005,59927004,is-a
235890007,235856003,is-a
235903001,235856003,is-a
235903001,75934005,is-a
235917005,82403002,is-a
235918000,105997008,is-a
235919008,39621005,is-a
235924006,105997008,is-a
235941008,197456007,is-a
235944000,197456007,is-a
235955000,235494005,is-a
235959006,3855007,is-a
235969000,3855007,is-a
236016008,43752006,is-a
236016008,27719009,is-a
236016008,128482007,is-a
236033001,253818009,is-a
236048007,302918009,is-a
236071009,128333008,is-a
236092009,302971009,is-a
236096007,236092009,is-a
236096007,70375006,is-a
236116005,307239003,is-a
236119003,302918009,is-a
236131001,302918009,is-a
236344004,52381006,is-a
236392004,61503006,is-a
236407003,197613008,is-a
236423003,90708001,is-a
236424009,236423003,is-a
236428007,14669001,is-a
236428007,236514003,is-a
236429004,236428007,is-a
236436003,46177005,is-a
236461000,1776003,is-a
236514003,90708001,is-a
236615008,197811007,is-a
236615008,51794008,is-a
236620008,4009004,is-a
236620008,38822007,is-a
236626002,33655002,is-a
236632007,42643001,is-a
236634008,236632007,is-a
236634008,128527000,is-a
236644005,42643001,is-a
236645006,252028009,is-a
236645006,236644005,is-a
236647003,4985009,is-a
236681009,31822004,is-a
236681009,4009004,is-a
236682002,15628003,is-a
236690002,236681009,is-a
236692005,4985009,is-a
236706006,68566005,is-a
236706006,10087007,is-a
236708007,95570007,is-a
236720004,29738008,is-a
236750007,33958003,is-a
236781003,49701002,is-a
236819000,42030000,is-a
236884004,88218008,is-a
236887006,236886002,is-a
236888001,116140006,is-a
1108009,56317004,is-a
236958009,177128002,is-a
236991000,236973005,is-a
237037006,128482007,is-a
237037006,198130006,is-a
237057005,123843001,is-a
237101004,289545004,is-a
237109002,240542006,is-a
237110007,237109002,is-a
237259004,125586008,is-a
237284001,173300003,is-a
237296008,28911003,is-a
237353000,79604008,is-a
237460007,79604008,is-a
237477007,271989003,is-a
237498007,3716002,is-a
237498007,90739004,is-a
237519003,237822008,is-a
237520009,237519003,is-a
237542005,14304000,is-a
237562002,14304000,is-a
237573009,14304000,is-a
237573009,284000008,is-a
237597000,20957000,is-a
237598005,237597000,is-a
237599002,44054006,is-a
237625008,80394007,is-a
237630007,237597000,is-a
237637005,237630007,is-a
237637005,271327008,is-a
237640005,237637005,is-a
110896005,48469005,is-a
237662005,10649000,is-a
237669001,10649000,is-a
237692001,74728003,is-a
237692001,237785004,is-a
237716008,237715007,is-a
237734007,47270006,is-a
237735008,47270006,is-a
237744009,30171000,is-a
237751000,267395000,is-a
237753002,237751000,is-a
237784000,237783006,is-a
237785004,30171000,is-a
237786003,127345001,is-a
237793004,28710006,is-a
237793004,237786003,is-a
237822008,85828009,is-a
237834000,5294002,is-a
237836003,237834000,is-a
237840007,76314005,is-a
237842004,89627008,is-a
237853005,43339004,is-a
237879001,45744005,is-a
237909001,75934005,is-a
237928008,36444000,is-a
237963003,20957000,is-a
237972006,20957000,is-a
237981000,86095007,is-a
238017009,48286001,is-a
238028008,238017009,is-a
238037008,48286001,is-a
238040008,238088006,is-a
238045003,86095007,is-a
238049009,238045003,is-a
238059005,86095007,is-a
238066006,238059005,is-a
238076009,13644009,is-a
238083002,302870006,is-a
238088006,267434003,is-a
238107002,65404009,is-a
238111008,65404009,is-a
238117007,111379007,is-a
238118002,111379007,is-a
238138001,302872003,is-a
238139009,238138001,is-a
238157005,75934005,is-a
110979008,40275004,is-a
238223007,177853001,is-a
238327005,118695007,is-a
238367006,128937004,is-a
238378003,363176004,is-a
238405002,41174002,is-a
238405002,3502005,is-a
238408000,17790008,is-a
238417000,128936008,is-a
238418005,238417000,is-a
238428001,123583002,is-a
238429009,123583002,is-a
238449000,111910009,is-a
238546005,24079001,is-a
238575004,40275004,is-a
238587006,64144002,is-a
238600001,9014002,is-a
238604005,9014002,is-a
238604005,17790008,is-a
238654004,4776004,is-a
238655003,238654004,is-a
238673000,128561003,is-a
111033008,52522001,is-a
238698004,49765009,is-a
238714008,95320005,is-a
238715009,17790008,is-a
238725004,56317004,is-a
238734009,267808001,is-a
238741003,238714008,is-a
238751002,118930001,is-a
238761009,247479008,is-a
238780006,85461008,is-a
238810007,11263005,is-a
238813009,238812004,is-a
238944001,95320005,is-a
238959007,74732009,is-a
238980001,95320005,is-a
238981002,74627003,is-a
238981002,19660004,is-a
238990009,43116000,is-a
239001006,199879009,is-a
239027006,8654005,is-a
239262006,86791005,is-a
239279000,122472002,is-a
239282005,239293007,is-a
239293007,118470002,is-a
239321003,57168000,is-a
239329001,107737002,is-a
239329001,57168000,is-a
239330006,46211007,is-a
239372007,63769003,is-a
239410006,112698002,is-a
239411005,13714004,is-a
239415001,69650005,is-a
239415001,239411005,is-a
239419007,239417009,is-a
239425006,52172007,is-a
239469004,308681004,is-a
239471004,179947005,is-a
239540005,112698002,is-a
239541009,3418002,is-a
239541009,119582004,is-a
239542002,3418002,is-a
239543007,239540005,is-a
239562005,107755006,is-a
239720000,125601008,is-a
239723003,60492000,is-a
11116000,177737006,is-a
239781004,41116009,is-a
239791005,69896004,is-a
239805001,9631008,is-a
239815007,55146009,is-a
239832006,18834007,is-a
239842008,18834007,is-a
239843003,90560007,is-a
239843003,35885006,is-a
239870005,239868001,is-a
239870005,74885006,is-a
239887007,55464009,is-a
239888002,239887007,is-a
239891002,7119001,is-a
111183001,55399009,is-a
111183001,301706005,is-a
239950003,60492000,is-a
239954007,239953001,is-a
239954007,118944007,is-a
239961006,55833001,is-a
239962004,60492000,is-a
239964003,239953001,is-a
239987006,68172002,is-a
239990000,239953001,is-a
239994009,23680005,is-a
240005006,60492000,is-a
240006007,240005006,is-a
240008008,240205003,is-a
240019006,60492000,is-a
240025005,118932009,is-a
240037007,68172002,is-a
240040007,22125009,is-a
240047005,240046001,is-a
240047005,111501005,is-a
240048000,240047005,is-a
240070002,73297009,is-a
240075007,240070002,is-a
240075007,111501005,is-a
1112003,60113004,is-a
240122006,44551007,is-a
240125008,240131006,is-a
240131006,75047002,is-a
240134003,77881008,is-a
240140005,202328006,is-a
240205003,3519007,is-a
240215009,73589001,is-a
240216005,73589001,is-a
240226003,40668007,is-a
240229005,240226003,is-a
240240002,125584006,is-a
240240002,240226003,is-a
240244006,240240002,is-a
240254005,240244006,is-a
240254005,42251007,is-a
240255006,240244006,is-a
240257003,240255006,is-a
111222003,111224002,is-a
111224002,63643000,is-a
240301009,72552008,is-a
240307008,268846006,is-a
240345009,75258004,is-a
240365002,128942007,is-a
240365002,89933001,is-a
240367005,240365002,is-a
240369008,105658002,is-a
240369008,89933001,is-a
240370009,58777003,is-a
240383005,88415009,is-a
111235007,118939000,is-a
111235007,928000,is-a
111240004,23680005,is-a
111243002,128136007,is-a
240481008,88594005,is-a
111248006,75047002,is-a
111253001,76069003,is-a
240532009,30415006,is-a
240534005,57019003,is-a
240539000,57019003,is-a
240547000,186658007,is-a
111263009,118944007,is-a
111266001,12903001,is-a
240658000,77506005,is-a
240668005,41116009,is-a
240670001,23502006,is-a
111273006,2704003,is-a
111273006,50043002,is-a
111277007,51476001,is-a
240707005,78048006,is-a
111278002,51599000,is-a
240711004,49883006,is-a
240778004,76627001,is-a
111287006,40445007,is-a
111287006,20721001,is-a
111288001,25569003,is-a
240818004,76172008,is-a
240820001,362971004,is-a
240877000,60412004,is-a
240962009,71025006,is-a
241031001,241026003,is-a
241074003,49345004,is-a
241075002,5433008,is-a
241075002,204327002,is-a
111323005,59631007,is-a
241123008,44491008,is-a
241139001,303748006,is-a
241168000,315294004,is-a
241170009,241169008,is-a
241174000,303748006,is-a
241203004,303777007,is-a
241203004,118751006,is-a
241229004,54640009,is-a
241234000,303827001,is-a
11134001,77919000,is-a
241293008,303878008,is-a
241293008,19086005,is-a
241332004,303905006,is-a
241373003,12341000,is-a
111359004,64226004,is-a
111359004,4494009,is-a
241415002,303861004,is-a
241421003,241415002,is-a
241439007,82918005,is-a
241443006,82918005,is-a
241444000,241443006,is-a
111363006,32110003,is-a
241449005,108288002,is-a
241453007,108288002,is-a
241455000,241453007,is-a
241476005,45036003,is-a
111367007,75100008,is-a
241491007,268445003,is-a
241512001,303925005,is-a
241516003,108288002,is-a
241543008,118696008,is-a
241543008,303662009,is-a
241547009,303669000,is-a
241547009,241543008,is-a
241567000,241563001,is-a
241572009,241570001,is-a
241573004,241570001,is-a
241574005,241570001,is-a
241577003,303695003,is-a
241578008,241577003,is-a
241579000,241577003,is-a
111377009,59455009,is-a
241580002,241577003,is-a
241581003,241577003,is-a
111379007,238111008,is-a
241601008,113091000,is-a
241606003,241607007,is-a
241607007,241601008,is-a
241611001,241601008,is-a
241612008,72221006,is-a
241612008,123865001,is-a
241615005,6007000,is-a
241620005,65867009,is-a
241621009,113091000,is-a
241622002,241621009,is-a
241624001,118851004,is-a
241625000,241621009,is-a
241625000,118825001,is-a
241626004,241621009,is-a
241633004,118703003,is-a
241633004,241632009,is-a
241635006,118705005,is-a
241635006,241632009,is-a
241636007,241632009,is-a
241636007,118706006,is-a
241639000,113109007,is-a
241639000,2690005,is-a
241639000,118711008,is-a
241640003,118712001,is-a
241640003,113109007,is-a
241641004,113109007,is-a
241641004,118713006,is-a
241642006,113109007,is-a
241643001,113109007,is-a
241643001,118715004,is-a
241644007,118716003,is-a
241646009,241645008,is-a
241646009,72221006,is-a
241647000,6007000,is-a
241647000,241645008,is-a
241648005,241645008,is-a
241649002,58713006,is-a
241663008,113091000,is-a
241666000,306992007,is-a
241667009,241663008,is-a
241668004,306992007,is-a
111394006,75934005,is-a
111395007,95568003,is-a
111405003,363169009,is-a
111405003,128073008,is-a
111407006,51071000,is-a
111410004,42643001,is-a
241934007,91941002,is-a
242015007,60119000,is-a
111475002,74732009,is-a
111479008,81308009,is-a
111479008,74732009,is-a
111484002,58214004,is-a
111487009,81308009,is-a
111487009,197480006,is-a
111488004,39898005,is-a
111489007,39898005,is-a
111496009,48522003,is-a
11150009,81870009,is-a
111514006,21928008,is-a
111516008,366057007,is-a
111521006,15250008,is-a
111521006,62585004,is-a
111522004,231924000,is-a
243114000,243120004,is-a
243120004,71388002,is-a
243121000,277132007,is-a
243141005,40617009,is-a
243144002,243141005,is-a
243174005,266700009,is-a
111541001,277491009,is-a
243197008,182678001,is-a
243197008,367428009,is-a
243198003,367428009,is-a
243198003,182678001,is-a
243199006,243198003,is-a
243226004,59206002,is-a
111546006,26572003,is-a
243229006,59206002,is-a
111551000,73820008,is-a
243236007,243229006,is-a
111558006,267384006,is-a
111560008,17346000,is-a
111566002,40930008,is-a
111570005,271737000,is-a
11157007,49260003,is-a
11157007,251175005,is-a
111575000,323666000,is-a
243288000,301780001,is-a
111583006,54097007,is-a
111588002,73397007,is-a
111589005,234456000,is-a
243311003,87172008,is-a
243312005,243311003,is-a
111591002,2128005,is-a
243328000,243311003,is-a
243366002,243365003,is-a
111640008,12676007,is-a
11164009,1899006,is-a
243386003,87172008,is-a
243386003,59343002,is-a
243393004,243386003,is-a
243398008,59343002,is-a
243399000,243398008,is-a
243404003,243398008,is-a
243416009,59206002,is-a
243416009,59343002,is-a
243417000,243416009,is-a
111689003,128515003,is-a
111691006,125665001,is-a
111693009,9560007,is-a
243494006,2429008,is-a
111721009,125667009,is-a
111722002,62112002,is-a
243566001,32478008,is-a
243583005,32478008,is-a
243586002,32478008,is-a
243587006,243586002,is-a
243599004,11705000,is-a
243600001,129231002,is-a
111743001,111746009,is-a
243602009,243599004,is-a
243604005,28375005,is-a
243607003,243599004,is-a
243611009,243599004,is-a
243615000,243611009,is-a
243621001,243615000,is-a
243624009,243611009,is-a
243626006,11705000,is-a
243627002,243626006,is-a
11176009,46701001,is-a
11176009,15555002,is-a
111764002,241756003,is-a
243670002,106685002,is-a
243787009,312852003,is-a
243788004,162673000,is-a
243790003,312851005,is-a
243791004,243790003,is-a
243793001,171397002,is-a
243793001,53807006,is-a
243814003,363787002,is-a
243815002,307824009,is-a
243851009,308537004,is-a
111812000,88415009,is-a
111817006,128945009,is-a
111830007,41368006,is-a
111830007,4445009,is-a
111832004,63309002,is-a
111839008,71057007,is-a
111852003,238367006,is-a
244548003,49076000,is-a
111872008,192727001,is-a
244640002,68010000,is-a
244815007,29384001,is-a
111904009,78048006,is-a
111910009,95896000,is-a
111934004,68843000,is-a
11194003,32110003,is-a
245255009,91689009,is-a
111941005,64572001,is-a
245541002,363187007,is-a
245541002,129172009,is-a
245543004,38199008,is-a
111984006,106079008,is-a
111985007,21522001,is-a
111985007,82423001,is-a
245849007,280115004,is-a
246083009,260753009,is-a
246106000,273248003,is-a
246108004,273248003,is-a
246191002,300591002,is-a
246205007,246445000,is-a
246246002,246232002,is-a
246273001,246268007,is-a
112060003,26160000,is-a
246424007,260905004,is-a
11207009,68367000,is-a
11207009,62175007,is-a
112077003,62476001,is-a
112077003,271721006,is-a
112082005,844005,is-a
246606004,246605000,is-a
246610001,246605000,is-a
246622003,366062008,is-a
